GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37
Id,Id2,Geography,Total; Estimate; Population 3 years and over enrolled in school,Total; Margin of Error; Population 3 years and over enrolled in school,Percent of enrolled population  - In public school; Estimate; Population 3 years and over enrolled in school,Percent of enrolled population  - In public school; Margin of Error; Population 3 years and over enrolled in school,Percent of enrolled population  - In private school; Estimate; Population 3 years and over enrolled in school,Percent of enrolled population  - In private school; Margin of Error; Population 3 years and over enrolled in school,"Total; Estimate; Nursery school, preschool","Total; Margin of Error; Nursery school, preschool","Percent of enrolled population  - In public school; Estimate; Nursery school, preschool","Percent of enrolled population  - In public school; Margin of Error; Nursery school, preschool","Percent of enrolled population  - In private school; Estimate; Nursery school, preschool","Percent of enrolled population  - In private school; Margin of Error; Nursery school, preschool",Total; Estimate; Kindergarten to 12th grade,Total; Margin of Error; Kindergarten to 12th grade,Percent of enrolled population  - In public school; Estimate; Kindergarten to 12th grade,Percent of enrolled population  - In public school; Margin of Error; Kindergarten to 12th grade,Percent of enrolled population  - In private school; Estimate; Kindergarten to 12th grade,Percent of enrolled population  - In private school; Margin of Error; Kindergarten to 12th grade,Total; Estimate; Kindergarten,Total; Margin of Error; Kindergarten,Percent of enrolled population  - In public school; Estimate; Kindergarten,Percent of enrolled population  - In public school; Margin of Error; Kindergarten,Percent of enrolled population  - In private school; Estimate; Kindergarten,Percent of enrolled population  - In private school; Margin of Error; Kindergarten,Total; Estimate; Elementary: grade 1 to grade 4,Total; Margin of Error; Elementary: grade 1 to grade 4,Percent of enrolled population  - In public school; Estimate; Elementary: grade 1 to grade 4,Percent of enrolled population  - In public school; Margin of Error; Elementary: grade 1 to grade 4,Percent of enrolled population  - In private school; Estimate; Elementary: grade 1 to grade 4,Percent of enrolled population  - In private school; Margin of Error; Elementary: grade 1 to grade 4,Total; Estimate; Elementary: grade 5 to grade 8,Total; Margin of Error; Elementary: grade 5 to grade 8,Percent of enrolled population  - In public school; Estimate; Elementary: grade 5 to grade 8,Percent of enrolled population  - In public school; Margin of Error; Elementary: grade 5 to grade 8,Percent of enrolled population  - In private school; Estimate; Elementary: grade 5 to grade 8,Percent of enrolled population  - In private school; Margin of Error; Elementary: grade 5 to grade 8,Total; Estimate; High school: grade 9 to grade 12,Total; Margin of Error; High school: grade 9 to grade 12,Percent of enrolled population  - In public school; Estimate; High school: grade 9 to grade 12,Percent of enrolled population  - In public school; Margin of Error; High school: grade 9 to grade 12,Percent of enrolled population  - In private school; Estimate; High school: grade 9 to grade 12,Percent of enrolled population  - In private school; Margin of Error; High school: grade 9 to grade 12,"Total; Estimate; College, undergraduate","Total; Margin of Error; College, undergraduate","Percent of enrolled population  - In public school; Estimate; College, undergraduate","Percent of enrolled population  - In public school; Margin of Error; College, undergraduate","Percent of enrolled population  - In private school; Estimate; College, undergraduate","Percent of enrolled population  - In private school; Margin of Error; College, undergraduate","Total; Estimate; Graduate, professional school","Total; Margin of Error; Graduate, professional school","Percent of enrolled population  - In public school; Estimate; Graduate, professional school","Percent of enrolled population  - In public school; Margin of Error; Graduate, professional school","Percent of enrolled population  - In private school; Estimate; Graduate, professional school","Percent of enrolled population  - In private school; Margin of Error; Graduate, professional school",Total; Estimate; Percent of age group enrolled in school -- - 3 and 4 years,Total; Margin of Error; Percent of age group enrolled in school -- - 3 and 4 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 3 and 4 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 3 and 4 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 3 and 4 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 3 and 4 years,Total; Estimate; Percent of age group enrolled in school -- - 5 to 9 years,Total; Margin of Error; Percent of age group enrolled in school -- - 5 to 9 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 5 to 9 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 5 to 9 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 5 to 9 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 5 to 9 years,Total; Estimate; Percent of age group enrolled in school -- - 10 to 14 years,Total; Margin of Error; Percent of age group enrolled in school -- - 10 to 14 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 10 to 14 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 10 to 14 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 10 to 14 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 10 to 14 years,Total; Estimate; Percent of age group enrolled in school -- - 15 to 17 years,Total; Margin of Error; Percent of age group enrolled in school -- - 15 to 17 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 15 to 17 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 15 to 17 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 15 to 17 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 15 to 17 years,Total; Estimate; Percent of age group enrolled in school -- - 18 and 19 years,Total; Margin of Error; Percent of age group enrolled in school -- - 18 and 19 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 18 and 19 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 18 and 19 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 18 and 19 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 18 and 19 years,Total; Estimate; Percent of age group enrolled in school -- - 20 to 24 years,Total; Margin of Error; Percent of age group enrolled in school -- - 20 to 24 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 20 to 24 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 20 to 24 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 20 to 24 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 20 to 24 years,Total; Estimate; Percent of age group enrolled in school -- - 25 to 34 years,Total; Margin of Error; Percent of age group enrolled in school -- - 25 to 34 years,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 25 to 34 years,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 25 to 34 years,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 25 to 34 years,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 25 to 34 years,Total; Estimate; Percent of age group enrolled in school -- - 35 years and over,Total; Margin of Error; Percent of age group enrolled in school -- - 35 years and over,Percent of enrolled population  - In public school; Estimate; Percent of age group enrolled in school -- - 35 years and over,Percent of enrolled population  - In public school; Margin of Error; Percent of age group enrolled in school -- - 35 years and over,Percent of enrolled population  - In private school; Estimate; Percent of age group enrolled in school -- - 35 years and over,Percent of enrolled population  - In private school; Margin of Error; Percent of age group enrolled in school -- - 35 years and over,Total; Estimate; Population 18 years and over,Total; Margin of Error; Population 18 years and over,Percent of enrolled population  - In public school; Estimate; Population 18 years and over,Percent of enrolled population  - In public school; Margin of Error; Population 18 years and over,Percent of enrolled population  - In private school; Estimate; Population 18 years and over,Percent of enrolled population  - In private school; Margin of Error; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school,Total; Margin of Error; Population 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Population 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Population 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Population 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Population 18 years and over - Enrolled in college or graduate school,Total; Estimate; Males 18 years and over,Total; Margin of Error; Males 18 years and over,Percent of enrolled population  - In public school; Estimate; Males 18 years and over,Percent of enrolled population  - In public school; Margin of Error; Males 18 years and over,Percent of enrolled population  - In private school; Estimate; Males 18 years and over,Percent of enrolled population  - In private school; Margin of Error; Males 18 years and over,Total; Estimate; Males 18 years and over - Enrolled in college or graduate school,Total; Margin of Error; Males 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Males 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Males 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Males 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Males 18 years and over - Enrolled in college or graduate school,Total; Estimate; Females 18 years and over,Total; Margin of Error; Females 18 years and over,Percent of enrolled population  - In public school; Estimate; Females 18 years and over,Percent of enrolled population  - In public school; Margin of Error; Females 18 years and over,Percent of enrolled population  - In private school; Estimate; Females 18 years and over,Percent of enrolled population  - In private school; Margin of Error; Females 18 years and over,Total; Estimate; Females 18 years and over - Enrolled in college or graduate school,Total; Margin of Error; Females 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Females 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Females 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Females 18 years and over - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Females 18 years and over - Enrolled in college or graduate school,Total; Estimate; Population 18 to 24 years,Total; Margin of Error; Population 18 to 24 years,Percent of enrolled population  - In public school; Estimate; Population 18 to 24 years,Percent of enrolled population  - In public school; Margin of Error; Population 18 to 24 years,Percent of enrolled population  - In private school; Estimate; Population 18 to 24 years,Percent of enrolled population  - In private school; Margin of Error; Population 18 to 24 years,Total; Estimate; Population 18 to 24 years - Enrolled in college or graduate school,Total; Margin of Error; Population 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Population 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Population 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Population 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Population 18 to 24 years - Enrolled in college or graduate school,Total; Estimate; Males 18 to 24 years,Total; Margin of Error; Males 18 to 24 years,Percent of enrolled population  - In public school; Estimate; Males 18 to 24 years,Percent of enrolled population  - In public school; Margin of Error; Males 18 to 24 years,Percent of enrolled population  - In private school; Estimate; Males 18 to 24 years,Percent of enrolled population  - In private school; Margin of Error; Males 18 to 24 years,Total; Estimate; Males 18 to 24 years - Enrolled in college or graduate school,Total; Margin of Error; Males 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Males 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Males 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Males 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Males 18 to 24 years - Enrolled in college or graduate school,Total; Estimate; Females 18 to 24 years,Total; Margin of Error; Females 18 to 24 years,Percent of enrolled population  - In public school; Estimate; Females 18 to 24 years,Percent of enrolled population  - In public school; Margin of Error; Females 18 to 24 years,Percent of enrolled population  - In private school; Estimate; Females 18 to 24 years,Percent of enrolled population  - In private school; Margin of Error; Females 18 to 24 years,Total; Estimate; Females 18 to 24 years - Enrolled in college or graduate school,Total; Margin of Error; Females 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Estimate; Females 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In public school; Margin of Error; Females 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Estimate; Females 18 to 24 years - Enrolled in college or graduate school,Percent of enrolled population  - In private school; Margin of Error; Females 18 to 24 years - Enrolled in college or graduate school,Total; Estimate; PERCENT IMPUTED - School enrollment,Total; Margin of Error; PERCENT IMPUTED - School enrollment,Percent of enrolled population  - In public school; Estimate; PERCENT IMPUTED - School enrollment,Percent of enrolled population  - In public school; Margin of Error; PERCENT IMPUTED - School enrollment,Percent of enrolled population  - In private school; Estimate; PERCENT IMPUTED - School enrollment,Percent of enrolled population  - In private school; Margin of Error; PERCENT IMPUTED - School enrollment,Total; Estimate; PERCENT IMPUTED - Grade enrolled,Total; Margin of Error; PERCENT IMPUTED - Grade enrolled,Percent of enrolled population  - In public school; Estimate; PERCENT IMPUTED - Grade enrolled,Percent of enrolled population  - In public school; Margin of Error; PERCENT IMPUTED - Grade enrolled,Percent of enrolled population  - In private school; Estimate; PERCENT IMPUTED - Grade enrolled,Percent of enrolled population  - In private school; Margin of Error; PERCENT IMPUTED - Grade enrolled
0400000US13,13,Georgia,2754113,8572,84.9,0.2,15.1,0.2,183383,3591,61.3,1.1,38.7,1.1,1823625,4032,90.6,0.2,9.4,0.2,146779,2782,88.8,0.7,11.2,0.7,555247,4484,91.1,0.3,8.9,0.3,563895,5214,90.5,0.3,9.5,0.3,557704,3787,90.6,0.3,9.4,0.3,617612,6020,80.2,0.5,19.8,0.5,129493,3403,61.6,1.2,38.4,1.2,49.8,0.9,58.6,1.2,41.4,1.2,96.4,0.2,89.3,0.3,10.7,0.3,98.4,0.1,90.5,0.3,9.5,0.3,96.0,0.2,90.8,0.4,9.2,0.4,70.9,0.7,85.8,0.6,14.2,0.6,40.2,0.5,82.0,0.7,18.0,0.7,13.8,0.3,75.7,0.8,24.3,0.8,3.6,0.1,67.9,1.0,32.1,1.0,7322131,968,(X),(X),(X),(X),10.1,0.1,76.9,0.5,23.1,0.5,3522525,1338,(X),(X),(X),(X),8.5,0.1,77.8,0.6,22.2,0.6,3799606,926,(X),(X),(X),(X),11.6,0.1,76.3,0.6,23.7,0.6,999011,1848,(X),(X),(X),(X),39.4,0.4,81.9,0.6,18.1,0.6,511093,1205,(X),(X),(X),(X),33.6,0.5,82.9,0.7,17.1,0.7,487918,1157,(X),(X),(X),(X),45.5,0.5,81.2,0.8,18.8,0.8,4.6,(X),(X),(X),(X),(X),6.9,(X),(X),(X),(X),(X)
8600000US30002,30002,ZCTA5 30002,1650,366,64.1,10.0,35.9,10.0,86,45,26.7,28.9,73.3,28.9,1096,339,68.2,11.0,31.8,11.0,110,72,84.5,21.3,15.5,21.3,374,123,67.9,15.0,32.1,15.0,524,198,65.3,16.0,34.7,16.0,88,62,67.0,33.0,33.0,33.0,338,130,67.5,19.1,32.5,19.1,130,65,45.4,22.9,54.6,22.9,52.9,30.6,13.7,19.5,86.3,19.5,99.1,1.7,73.9,14.3,26.1,14.3,100.0,8.1,69.4,15.7,30.6,15.7,100.0,34.1,75.6,27.2,24.4,27.2,100.0,64.5,73.1,44.1,26.9,44.1,68.1,16.5,85.7,19.5,14.3,19.5,19.0,8.8,19.9,22.4,80.1,22.4,4.7,2.1,66.0,21.6,34.0,21.6,4620,379,(X),(X),(X),(X),10.1,3.2,61.3,15.4,38.7,15.4,2142,248,(X),(X),(X),(X),12.3,4.9,70.7,20.4,29.3,20.4,2478,226,(X),(X),(X),(X),8.3,3.7,49.3,21.0,50.7,21.0,283,115,(X),(X),(X),(X),68.6,15.0,87.1,18.1,12.9,18.1,196,82,(X),(X),(X),(X),76.5,16.2,83.3,27.6,16.7,27.6,87,62,(X),(X),(X),(X),50.6,31.2,100.0,49.6,0.0,49.6,2.6,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US30004,30004,ZCTA5 30004,17211,1146,80.2,3.6,19.8,3.6,1763,390,29.2,10.6,70.8,10.6,12068,937,90.6,3.1,9.4,3.1,874,307,94.3,5.0,5.7,5.0,3985,631,91.3,4.5,8.7,4.5,3713,484,87.9,4.7,12.1,4.7,3496,440,91.8,4.1,8.2,4.1,2519,472,72.4,9.5,27.6,9.5,861,258,60.7,16.6,39.3,16.6,84.1,8.2,25.6,12.8,74.4,12.8,96.1,2.7,86.7,6.1,13.3,6.1,99.5,0.6,88.2,4.3,11.8,4.3,97.9,2.8,93.5,3.9,6.5,3.9,87.9,8.5,77.6,12.1,22.4,12.1,41.3,9.2,86.0,14.2,14.0,14.2,13.8,6.0,53.4,13.7,46.6,13.7,4.0,1.0,70.5,19.3,29.5,19.3,38589,1077,(X),(X),(X),(X),8.7,1.5,69.3,8.5,30.7,8.5,19276,826,(X),(X),(X),(X),8.2,2.1,65.9,13.7,34.1,13.7,19313,682,(X),(X),(X),(X),9.2,1.7,72.3,13.5,27.7,13.5,3085,605,(X),(X),(X),(X),42.2,7.3,79.2,11.1,20.8,11.1,1731,466,(X),(X),(X),(X),36.5,10.9,75.6,17.9,24.4,17.9,1354,335,(X),(X),(X),(X),49.4,10.0,82.7,11.2,17.3,11.2,4.3,(X),(X),(X),(X),(X),7.0,(X),(X),(X),(X),(X)
8600000US30005,30005,ZCTA5 30005,12094,872,85.3,3.0,14.7,3.0,1044,283,41.6,16.5,58.4,16.5,9210,747,93.0,2.5,7.0,2.5,615,218,77.9,13.6,22.1,13.6,2571,367,94.6,3.9,5.4,3.9,2678,439,94.7,3.6,5.3,3.6,3346,507,93.2,3.0,6.8,3.0,1176,294,75.0,10.9,25.0,10.9,664,265,65.7,18.1,34.3,18.1,57.5,11.6,27.0,11.8,73.0,11.8,95.9,2.8,90.1,5.3,9.9,5.3,98.0,1.9,95.5,3.0,4.5,3.0,99.3,1.2,91.7,3.7,8.3,3.7,92.6,7.6,94.8,7.0,5.2,7.0,45.6,13.3,80.6,12.1,19.4,12.1,10.0,5.1,64.1,30.9,35.9,30.9,3.0,1.4,58.0,20.7,42.0,20.7,24825,1058,(X),(X),(X),(X),7.3,1.7,71.2,10.1,28.8,10.1,12059,686,(X),(X),(X),(X),8.4,2.5,81.0,10.8,19.0,10.8,12766,647,(X),(X),(X),(X),6.3,1.8,59.1,13.9,40.9,13.9,2091,475,(X),(X),(X),(X),41.6,9.9,82.9,9.9,17.1,9.9,1227,405,(X),(X),(X),(X),43.6,12.7,91.6,9.2,8.4,9.2,864,295,(X),(X),(X),(X),38.8,15.7,69.0,20.6,31.0,20.6,5.5,(X),(X),(X),(X),(X),9.7,(X),(X),(X),(X),(X)
8600000US30008,30008,ZCTA5 30008,8397,892,88.9,3.2,11.1,3.2,642,220,55.1,15.0,44.9,15.0,6233,728,96.3,2.0,3.7,2.0,701,224,96.7,4.7,3.3,4.7,1829,334,95.8,3.3,4.2,3.3,1929,368,98.8,1.9,1.2,1.9,1774,374,94.0,4.9,6.0,4.9,1344,330,73.3,12.5,26.7,12.5,178,119,68.0,27.8,32.0,27.8,50.8,15.3,60.6,18.7,39.4,18.7,96.5,2.6,93.8,4.1,6.2,4.1,100.0,1.7,98.3,2.1,1.7,2.1,88.7,7.5,93.2,6.9,6.8,6.9,55.2,9.7,91.1,7.3,8.9,7.3,20.0,7.0,72.8,16.1,27.2,16.1,7.2,2.8,84.8,15.1,15.2,15.1,3.8,1.2,63.5,19.3,36.5,19.3,23660,1380,(X),(X),(X),(X),6.4,1.5,72.7,11.2,27.3,11.2,11957,979,(X),(X),(X),(X),4.9,1.8,75.3,18.8,24.7,18.8,11703,702,(X),(X),(X),(X),8.0,2.3,71.0,13.1,29.0,13.1,3452,533,(X),(X),(X),(X),18.9,6.1,76.2,13.2,23.8,13.2,2031,463,(X),(X),(X),(X),17.6,8.8,75.4,21.9,24.6,21.9,1421,286,(X),(X),(X),(X),20.6,7.7,77.1,17.5,22.9,17.5,3.2,(X),(X),(X),(X),(X),7.0,(X),(X),(X),(X),(X)
8600000US30009,30009,ZCTA5 30009,3809,562,72.8,7.9,27.2,7.9,260,135,16.9,19.3,83.1,19.3,2815,488,83.6,7.3,16.4,7.3,73,69,78.1,35.8,21.9,35.8,903,340,92.2,7.8,7.8,7.8,745,229,80.9,11.1,19.1,11.1,1094,226,78.7,14.3,21.3,14.3,635,275,45.8,26.8,54.2,26.8,99,65,85.9,21.7,14.1,21.7,73.1,22.1,10.7,15.8,89.3,15.8,98.8,1.9,88.9,9.4,11.1,9.4,100.0,4.0,85.4,9.6,14.6,9.6,98.5,2.3,94.6,4.8,5.4,4.8,69.8,25.8,45.2,34.4,54.8,34.4,53.0,27.0,25.5,32.3,74.5,32.3,13.7,8.9,64.0,12.1,36.0,12.1,1.9,1.2,27.1,26.6,72.9,26.6,10737,740,(X),(X),(X),(X),6.3,2.3,48.7,23.6,51.3,23.6,5124,479,(X),(X),(X),(X),9.3,4.5,38.4,29.3,61.6,29.3,5613,439,(X),(X),(X),(X),3.6,1.7,72.9,18.1,27.1,18.1,893,356,(X),(X),(X),(X),37.6,17.8,39.0,35.4,61.0,35.4,472,259,(X),(X),(X),(X),50.6,31.1,14.2,26.5,85.8,26.5,421,207,(X),(X),(X),(X),23.0,17.5,100.0,32.4,0.0,32.4,5.0,(X),(X),(X),(X),(X),10.0,(X),(X),(X),(X),(X)
8600000US30011,30011,ZCTA5 30011,4587,546,85.8,4.0,14.2,4.0,386,152,37.8,16.8,62.2,16.8,3282,465,92.2,4.4,7.8,4.4,309,139,96.8,6.2,3.2,6.2,1278,309,92.5,5.5,7.5,5.5,845,198,86.5,9.1,13.5,9.1,850,206,95.8,5.1,4.2,5.1,881,257,83.5,9.4,16.5,9.4,38,35,68.4,40.2,31.6,40.2,67.1,17.4,31.5,20.8,68.5,20.8,96.8,4.0,93.3,4.8,6.7,4.8,98.4,2.5,83.9,10.4,16.1,10.4,96.8,4.9,96.4,4.5,3.6,4.5,72.2,17.5,100.0,16.4,0.0,16.4,33.2,12.2,88.2,11.2,11.8,11.2,13.0,7.0,78.9,19.6,21.1,19.6,3.2,1.6,73.8,20.2,26.2,20.2,10843,778,(X),(X),(X),(X),8.3,2.3,82.6,9.3,17.4,9.3,5041,397,(X),(X),(X),(X),3.8,2.1,82.4,17.2,17.6,17.2,5802,505,(X),(X),(X),(X),12.3,3.4,82.7,10.3,17.3,10.3,1385,271,(X),(X),(X),(X),30.2,10.4,90.0,10.0,10.0,10.0,636,165,(X),(X),(X),(X),21.2,14.4,94.8,10.8,5.2,10.8,749,181,(X),(X),(X),(X),37.8,12.2,87.6,13.9,12.4,13.9,8.6,(X),(X),(X),(X),(X),16.5,(X),(X),(X),(X),(X)
