GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
Id,Id2,Geography,Total; Estimate; Population 16 years and over with earnings,Total; Margin of Error; Population 16 years and over with earnings,Male; Estimate; Population 16 years and over with earnings,Male; Margin of Error; Population 16 years and over with earnings,Female; Estimate; Population 16 years and over with earnings,Female; Margin of Error; Population 16 years and over with earnings,Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),"Total; Estimate; Full-time, year-round workers with earnings","Total; Margin of Error; Full-time, year-round workers with earnings","Male; Estimate; Full-time, year-round workers with earnings","Male; Margin of Error; Full-time, year-round workers with earnings","Female; Estimate; Full-time, year-round workers with earnings","Female; Margin of Error; Full-time, year-round workers with earnings","Total; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Total; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Male; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Male; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Female; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Female; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Total; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Total; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Male; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Male; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Female; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Female; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Total; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Total; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Male; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Male; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Female; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Female; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Total; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Total; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Male; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Male; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Female; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Female; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Total; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Total; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Male; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Male; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Female; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Female; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Total; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Total; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Male; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Male; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Female; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Female; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Total; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Total; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Male; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Male; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Female; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Female; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Total; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Total; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Male; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Male; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Female; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Female; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Total; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Total; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more","Male; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Male; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more","Female; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Female; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more",Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),Total; Estimate; Mean earnings (dollars),Total; Margin of Error; Mean earnings (dollars),Male; Estimate; Mean earnings (dollars),Male; Margin of Error; Mean earnings (dollars),Female; Estimate; Mean earnings (dollars),Female; Margin of Error; Mean earnings (dollars),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Male; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Male; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Female; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Female; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months
0400000US13,13,Georgia,4867866,11874,2541143,6998,2326723,7584,29424,168,33645,195,25105,129,3117409,8724,1749452,6883,1367957,6604,2.1,0.1,1.8,0.1,2.5,0.1,4.5,0.1,3.5,0.1,5.8,0.1,16.0,0.2,13.8,0.2,18.7,0.3,18.0,0.2,16.4,0.3,20.0,0.3,20.0,0.2,19.2,0.2,21.1,0.2,14.2,0.2,14.5,0.2,13.8,0.2,5.8,0.1,6.1,0.2,5.4,0.2,8.4,0.1,9.7,0.2,6.7,0.2,10.9,0.1,14.9,0.2,5.9,0.1,(X),(X),45357,275,36657,195,55708,280,63494,417,45751,266,33775,165,39459,260,29069,219,19027,218,21431,227,15139,270,26319,138,30961,225,21601,192,31940,164,38748,374,27095,219,50145,311,61520,486,41235,319,62234,428,80608,855,53674,429,20.4,(X),(X),(X),(X),(X)
8600000US30002,30002,ZCTA5 30002,3133,260,1601,234,1532,150,35264,8317,40057,10324,30000,9157,1965,197,1096,166,869,129,1.1,1.1,0.7,1.2,1.6,1.9,3.3,2.7,4.2,4.3,2.2,3.2,15.3,5.6,14.9,6.6,15.8,8.0,7.7,3.9,5.9,3.5,9.9,7.6,13.8,5.3,13.9,7.3,13.7,6.0,13.8,3.7,8.9,4.9,20.1,6.3,4.0,1.9,4.6,3.3,3.2,2.6,14.8,5.2,15.3,7.2,14.2,6.4,26.2,5.8,31.7,8.6,19.3,7.6,(X),(X),67237,20832,55250,7523,80714,10707,91187,17674,67504,9746,38619,7110,43490,7699,32195,11213,22807,21199,11250,18240,-,**,14985,6426,20556,6887,13271,2496,22969,4419,24178,20825,21563,4480,52083,13623,77647,47930,46607,20445,68750,15843,87625,18681,57167,9860,13.2,(X),(X),(X),(X),(X)
8600000US30004,30004,ZCTA5 30004,31304,1358,17197,937,14107,912,52398,2958,75529,5998,36177,2900,22247,1041,14137,747,8110,743,1.0,0.8,0.4,0.3,1.9,2.1,1.0,0.5,0.8,0.6,1.4,1.0,8.0,2.4,6.2,2.6,11.2,4.7,9.4,2.1,8.1,2.2,11.8,3.4,13.4,2.3,8.9,2.0,21.1,4.6,11.7,2.2,10.3,2.4,14.1,4.6,7.2,1.6,6.9,2.0,7.8,2.5,14.4,2.4,14.2,3.0,14.9,3.9,33.9,2.7,44.2,3.2,15.8,3.4,(X),(X),90402,6534,52831,5261,102249,5932,123700,8581,64855,4524,58180,3234,81419,6354,39360,3976,23341,5073,26743,5907,20417,12146,26866,3324,26037,6287,27370,4110,38418,5420,48925,14790,33931,12078,70656,5143,100025,8647,41610,4989,93783,6684,115902,25667,58040,10454,17.4,(X),(X),(X),(X),(X)
8600000US30005,30005,ZCTA5 30005,19511,968,10937,694,8574,697,53440,3815,80969,9269,37488,4301,13770,733,8767,515,5003,531,0.7,0.5,0.6,0.5,1.0,1.0,2.1,1.1,1.7,1.3,2.8,1.7,5.9,2.2,6.6,3.1,4.7,2.3,6.1,1.8,3.4,1.5,10.7,4.0,15.5,3.3,10.7,2.9,23.9,5.7,13.4,2.6,10.4,3.5,18.6,4.5,5.5,1.5,5.5,2.1,5.5,2.1,15.3,2.5,16.1,3.0,13.9,4.4,35.5,2.8,45.0,3.8,18.9,4.1,(X),(X),91853,5129,53219,4128,95068,5486,110379,8107,68239,5246,62008,4122,88788,5793,42774,4816,22698,7660,23186,9685,20962,20879,25800,9406,21817,23214,26583,6913,42067,5698,58382,12096,30461,10532,75551,11447,96316,10341,45217,5836,88434,9442,109443,12821,57992,7140,20.5,(X),(X),(X),(X),(X)
8600000US30008,30008,ZCTA5 30008,16788,1032,9259,787,7529,503,23374,1603,23903,2552,22766,2457,9082,749,4729,569,4353,405,2.4,1.2,2.0,1.9,2.9,1.6,5.9,2.3,5.9,4.1,5.9,3.3,21.0,3.1,18.7,4.7,23.4,4.8,17.1,2.8,18.2,4.4,15.8,3.8,19.4,3.3,15.8,4.3,23.4,4.7,14.8,2.7,18.9,4.3,10.4,3.2,3.6,1.5,3.1,2.0,4.1,2.3,7.4,2.1,6.1,2.8,8.9,3.8,8.4,2.3,11.3,3.4,5.2,2.8,(X),(X),40077,5997,35794,3100,49359,5305,54047,9477,44267,4593,25848,1579,26904,2595,24778,2108,17117,1754,18141,2324,15167,3813,18417,1773,21558,3171,14442,3203,27226,3368,28209,6032,26738,3433,47468,4954,51190,3518,42729,5252,54663,3518,57283,23888,52034,5256,22.5,(X),(X),(X),(X),(X)
8600000US30009,30009,ZCTA5 30009,6942,784,3873,485,3069,484,51275,7313,64491,10228,39838,7282,4622,674,2809,443,1813,377,1.2,0.9,0.5,0.7,2.2,2.1,0.2,0.3,0.0,1.3,0.4,0.8,7.2,5.3,6.6,5.6,8.1,6.7,7.2,3.0,6.2,4.4,8.9,4.4,14.6,3.6,8.5,3.8,23.9,7.7,17.3,4.3,16.7,5.2,18.3,6.3,9.3,3.8,10.0,5.2,8.4,5.1,14.9,4.8,11.0,5.7,21.0,7.6,28.1,5.7,40.5,8.2,8.8,5.6,(X),(X),80208,23189,56018,7266,89528,12831,107786,20173,61240,6853,56193,5520,67979,12938,42386,5199,19261,8682,19119,5162,-,**,20694,14545,29674,14910,14688,10510,46549,7963,58750,11305,42299,4708,64167,18468,102241,18985,36218,11893,73870,7254,87024,12308,57267,6682,17.5,(X),(X),(X),(X),(X)
8600000US30011,30011,ZCTA5 30011,7786,654,4109,399,3677,367,30079,3503,38074,5254,23376,4513,4922,477,2854,306,2068,291,1.7,1.3,1.6,1.3,1.9,2.7,4.5,2.1,2.3,1.7,7.5,3.8,14.0,4.0,10.4,4.0,19.1,7.6,16.8,3.6,13.0,4.7,22.1,6.8,26.1,5.4,24.1,5.3,29.0,9.0,14.0,4.6,17.1,6.5,9.8,4.7,5.8,2.4,7.7,3.5,3.3,2.3,9.6,2.9,13.5,4.4,4.2,2.7,7.3,3.1,10.3,5.3,3.1,2.9,(X),(X),49436,2662,34808,3471,49105,2752,56071,4204,39493,4185,33950,3705,42206,3701,26673,4780,25781,17910,28401,5984,7324,29054,26811,2504,28261,5308,25344,9407,38261,5708,45476,5784,30417,8332,50359,8725,65208,23545,20341,3211,52321,44700,82464,24995,47679,9468,14.7,(X),(X),(X),(X),(X)
8600000US30012,30012,ZCTA5 30012,12169,715,6439,471,5730,465,23072,2327,24380,2922,21018,3688,7396,625,4087,419,3309,373,2.5,1.5,2.1,1.9,3.0,2.6,8.8,2.6,8.3,4.4,9.4,4.1,22.3,3.8,22.8,3.9,21.6,6.7,17.7,2.7,13.4,4.3,23.0,4.6,20.7,4.0,20.6,4.8,20.9,5.8,12.1,3.0,13.4,4.0,10.6,3.5,5.7,2.5,8.1,4.1,2.9,2.2,4.5,1.6,4.7,2.1,4.2,2.5,5.6,1.9,6.6,2.8,4.4,2.6,(X),(X),36862,5308,32274,2398,44356,4666,48246,7820,39552,4082,26787,1962,27930,4557,25845,2237,19033,2897,20608,2469,15825,1504,23438,5255,27969,6883,18199,4785,31287,2470,36735,14028,30233,3190,40593,2317,58523,11283,29912,5083,57038,4341,53333,22110,58636,6572,18.9,(X),(X),(X),(X),(X)
8600000US30013,30013,ZCTA5 30013,12795,794,6147,515,6648,481,32032,1937,34301,3146,29125,4034,8502,669,4340,463,4162,394,2.6,1.2,1.9,1.4,3.3,2.1,6.0,2.3,8.1,3.7,3.8,2.3,13.6,2.3,11.2,3.4,16.2,3.5,17.6,3.7,16.4,5.2,18.8,5.3,25.2,3.9,25.8,5.3,24.6,5.6,14.0,3.0,14.0,4.3,14.0,4.2,7.2,2.0,6.8,2.9,7.6,3.0,8.8,2.4,10.0,3.5,7.5,2.8,5.0,1.6,5.8,2.7,4.2,2.9,(X),(X),40615,1937,40247,2583,46474,2365,48646,4203,44209,2828,34934,2223,36931,4536,32851,2836,16486,7597,11901,18920,17319,3264,31366,1744,35533,3447,22120,6367,29087,6963,33750,9796,26747,4204,42865,2639,44093,5409,42369,3087,60114,12311,91179,16686,53596,6420,20.9,(X),(X),(X),(X),(X)
